show,season,episode,character,line,line_no
Schitt's Creek,1,1,Alexis,He's broken up with me five times already.,391
Schitt's Creek,1,1,Alexis,"Like, there was that time that he never met me in Rio,",392
Schitt's Creek,1,1,Alexis,and remember that time that he gave me his ex wife's engagement ring?,393
Schitt's Creek,1,1,Alexis,"And then, last summer, that time that he left his Molly in my glove compartment, and then I got arrested?",394
Schitt's Creek,1,1,Alexis,Oh my God! Can you do me a huge favour?,395
Schitt's Creek,1,1,Alexis,"And never repeat this to anyone that you respect, okay?",396
Schitt's Creek,1,1,David,Okay? Okay.,397
Schitt's Creek,1,1,Alexis,Okay.,398
Schitt's Creek,1,1,Alexis,"Kids, we just came in to say good night, and to remind you that we will get through this...",399
Schitt's Creek,1,1,David,"Okay, good night!",400
Schitt's Creek,1,1,Johnny,As a family...,401
Schitt's Creek,1,1,David,Warmest regards to you both.,402
Schitt's Creek,1,1,David,And that will end up on our feet in no time!,403
Schitt's Creek,1,1,David,"Of course, by then our feet will be shoeless, and filthy and mangled, from walking on cigarette butts and broken beer bottles.",404
Schitt's Creek,1,1,David,"So, seriously Alexis, enough about Stavros!",405
Schitt's Creek,1,1,David,I'm sorry if I am going through something right now!,406
Schitt's Creek,1,1,David,You're going through something?!,407
Schitt's Creek,1,1,Moira,"Good night, children.",408
Schitt's Creek,1,1,Johnny,Good night!,409
Schitt's Creek,1,1,David,Good night.,410
Schitt's Creek,1,1,Alexis,(Tearfully) Good night.,411
Schitt's Creek,1,1,Moira,Let's all pray we don't wake up.,412
Schitt's Creek,1,10,Moira,Yep.,413
Schitt's Creek,1,10,Moira,We make good choices.,414
Schitt's Creek,1,10,Moira,"Mm-hmm, this was a really healthy choice.",415
Schitt's Creek,1,10,Moira,"Well, I'm gonna go to work now.",416
Schitt's Creek,1,10,Moira,Okay.,417
Schitt's Creek,1,10,Moira,Which is where I should've been fifteen minutes ago.,418
Schitt's Creek,1,10,Moira,Mm-hmm.,419
Schitt's Creek,1,10,Moira,Stevie?,420
Schitt's Creek,1,10,Moira,"Oh, Stevie!",421
Schitt's Creek,1,10,Stage directions,(Door slams),422
Schitt's Creek,1,10,Moira,What?,423
Schitt's Creek,1,10,Moira,"It's your dad, he saw me! (Bleep)!",424
Schitt's Creek,1,10,Moira,"It's the towels again, we need towels!",425
Schitt's Creek,1,10,Moira,Your dad can't know about this!,426
Schitt's Creek,1,10,Stage directions,(Johnny knocks) It's humiliating for me!,427
Schitt's Creek,1,10,Moira,"Stevie, is this where you keep the towels?",428
Schitt's Creek,1,10,Moira,"If it is, I'd love a key!",429
Schitt's Creek,1,10,Moira,Okay!,430
Schitt's Creek,1,10,Moira,Here you go.,431
Schitt's Creek,1,10,Moira,"Okay, this is a face cloth, and a bath mat.",432
Schitt's Creek,1,10,Moira,Oh! Uh...,433
Schitt's Creek,1,10,Moira,I will get you some towels and I will bring them to your room.,434
Schitt's Creek,1,10,Moira,"Oh, I'd love to take them with me, I need them now.",435
Schitt's Creek,1,10,Moira,"Oh, no, no, no, no, no!",436
Schitt's Creek,1,10,Moira,I will deliver them to your room.,437
Schitt's Creek,1,10,Moira,Stevie!,438
Schitt's Creek,1,10,Moira,Is everything okay?,439
Schitt's Creek,1,10,Moira,"Yes, I'm just a little tied up right now.",440
Schitt's Creek,1,10,Stage directions,(Whispers) - Is anyone in there?,441
Schitt's Creek,1,10,Moira,What? No!,442
Schitt's Creek,1,10,Moira,Are you in danger? Blink if you're in danger.,443
Schitt's Creek,1,10,Moira,Stevie!,444
Schitt's Creek,1,10,Moira,That's really not necessary.,445
Schitt's Creek,1,10,Moira,"Okay well, I'm going back to my room now...",446
Schitt's Creek,1,10,Stage directions,(Whispers) And I'm gonna call the police!,447
Schitt's Creek,1,10,Moira,"No, Mr. Rose, please don't call the police!",448
Schitt's Creek,1,10,Moira,"Dad, please just take the towels, and go!",449
Schitt's Creek,1,10,Moira,Oh...,450
Schitt's Creek,1,10,Moira,"Well, I uh, I've got everything I need...",451
Schitt's Creek,1,10,Moira,Good seeing you both.,452
Schitt's Creek,1,10,Stage directions,(Door slams),453
Schitt's Creek,1,10,Moira,"Um, what happened with Stop!",454
Schitt's Creek,1,10,Moira,"What um... Okay, what happened-",455
Schitt's Creek,1,10,Moira,You said something about-,456
Schitt's Creek,1,10,Moira,You slept with Stevie!,457
Schitt's Creek,1,10,Moira,"What, did dad tell the whole motel?!",458
Schitt's Creek,1,10,Moira,"Well no, but I heard through the wall,",459
Schitt's Creek,1,10,Moira,'cause he was doing his high pitched voice.,460
Schitt's Creek,1,10,Moira,"So, was it cute for you, or what?",461
Schitt's Creek,1,10,Moira,"It was fine, it was weird, it was weird, it was good.",462
Schitt's Creek,1,10,Moira,Love that.,463
Schitt's Creek,1,10,Moira,It was good but weird.,464
Schitt's Creek,1,10,Moira,I love that!,465
Schitt's Creek,1,10,Moira,"Um, okay, so I have to tell you this, um, Ted wants to meet my friends, So I think it's getting kinda serious.",466
Schitt's Creek,1,10,Moira,It's been two weeks.,467
Schitt's Creek,1,10,Moira,I know.,468
Schitt's Creek,1,10,Moira,"What's your point, David?!",469
Schitt's Creek,1,10,Moira,"Ugh! So anyway, We're throwing a party at his place tonight, so I would say be there around like, seven.",470
Schitt's Creek,1,10,Moira,"That's presumptuous, what if I have plans?",471
Schitt's Creek,1,10,Moira,"That's so cute, bring Stevie!",472
Schitt's Creek,1,10,Moira,"No, I'm not bringing Stevie, it's not a good time, I'm gonna let the dust settle on that...",473
Schitt's Creek,1,10,Moira,"Well okay, but Ted's already getting groceries, and I may... I already invited her.",474
Schitt's Creek,1,10,Moira,So it's gonna be fun!,475
Schitt's Creek,1,10,Moira,"David, it's gonna be so much fun!",476
Schitt's Creek,1,10,Moira,"Children, children!",477
Schitt's Creek,1,10,Moira,Your father and I have something to discuss.,478
Schitt's Creek,1,10,Moira,"I'm really busy right now, though.",479
Schitt's Creek,1,10,Moira,"I can't right now, I don't have time.",480
Schitt's Creek,1,10,Moira,"We understand you have found some local friends with whom to spend ""time"" with Oh my God!",481
Schitt's Creek,1,10,Moira,"Okay, I can't deal with this right now-",482
Schitt's Creek,1,10,Moira,And that's fine.,483
Schitt's Creek,1,10,Moira,But we do have to be careful with our hearts and our parts.,484
Schitt's Creek,1,10,Moira,Because a podunk baby out of wedlock is not something your father and I can afford to negotiate at this moment.,485
Schitt's Creek,1,10,Moira,"Well, that's crazy, because all I want to negotiate right now is some podunk baby out of wedlock! So-",486
Schitt's Creek,1,10,Moira,"Okay, hi. Hi!",487
Schitt's Creek,1,10,Moira,"I don't wanna sound negative about this at all, but I think that you two really actually need to consider the idea of um... Getting a life.",488
Schitt's Creek,1,10,Moira,"Alexis, I would not concern yourself with your mother and me, because we have a flourishing social life here.",489
Schitt's Creek,1,10,Moira,Walking over to the cafe and ordering a tuna melt is hardly what I would call a flourishing social life.,490
Schitt's Creek,1,10,Moira,"Oh, that's funny. That's funny.",491
Schitt's Creek,1,10,Moira,"Yeah, it's just that you're so involved in our lives right now, and that was fine when we were child actors for a little bit, but now David and I are grown up adults, and we're just feeling very like, um...",492
Schitt's Creek,1,10,Moira,Suffocated.,493
Schitt's Creek,1,10,Moira,Suffocated.,494
Schitt's Creek,1,10,Moira,Suffocated?!,495
Schitt's Creek,1,10,Moira,"Wait, stop, stop!",496
Schitt's Creek,1,10,Moira,We came in here to speak about you two!,497
Schitt's Creek,1,10,Moira,What could you possibly have to say now?,498
Schitt's Creek,1,10,Moira,"Well, now I don't remember.",499
Schitt's Creek,1,10,Moira,"Yeah, I don't remember.",500
Schitt's Creek,1,10,Moira,Oh my God! Thanks.,501
Schitt's Creek,1,10,Stage directions,"(Birds chirp, distant traffic rumble)",502
Schitt's Creek,1,10,Moira,"You know, the more I think about it, the more I wonder whether David's whole... ""Sexually adventurous"" thing was just a phase.",503
Schitt's Creek,1,10,Moira,It's not a phase.,504
Schitt's Creek,1,10,Moira,"Well, you know, he was very influenced in college, all those haircuts.",505
Schitt's Creek,1,10,Moira,"It's not a phase, John!",506
Schitt's Creek,1,10,Moira,"The kids are right, we've been talking about them far more than I care to do.",507
Schitt's Creek,1,10,Moira,"Something about that top that just knocks me out, baby!",508
Schitt's Creek,1,10,Moira,"Hey, how you doing?",509
Schitt's Creek,1,10,Moira,"Ah, okay...",510
Schitt's Creek,1,10,Moira,"Jocelyn, hi!",511
Schitt's Creek,1,10,Moira,"Hi, Moira.",512
Schitt's Creek,1,10,Moira,Why don't you join us?,513
Schitt's Creek,1,10,Moira,"Moira, what're you doing?",514
Schitt's Creek,1,10,Moira,"Attempting to be social, support me.",515
Schitt's Creek,1,10,Moira,"Won't you, please?",516
Schitt's Creek,1,10,Moira,"Hey, sure! Hi!",517
Schitt's Creek,1,10,Moira,Of course.,518
Schitt's Creek,1,10,Moira,Hello!,519
Schitt's Creek,1,10,Moira,Well!,520
Schitt's Creek,1,10,Moira,Hello.,521
Schitt's Creek,1,10,Moira,Hello.,522
Schitt's Creek,1,10,Moira,Good to see you!,523
Schitt's Creek,1,10,Moira,"Look at us, all being together!",524
Schitt's Creek,1,10,Moira,Yes...,525
Schitt's Creek,1,10,Moira,"Jonathan and I were just saying, wouldn't it be fun to have the mayor and his wife over for cocktails and charades tonight!",526
Schitt's Creek,1,10,Moira,Yes... Tonight.,527
Schitt's Creek,1,10,Moira,"Oh, yeah, no, unfortunately that's not gonna work for us.",528
Schitt's Creek,1,10,Moira,We're having a huge party tonight at our place.,529
Schitt's Creek,1,10,Moira,Ton of people coming to our house. Whoo!,530
Schitt's Creek,1,10,Moira,"Oh yeah, big!",531
Schitt's Creek,1,10,Moira,"But we're free any other night, other than tonight.",532
Schitt's Creek,1,10,Stage directions,"(Bell thumps, David sighs)",533
Schitt's Creek,1,10,Stage directions,"(Bell thumps, clanks)",534
Schitt's Creek,1,10,Moira,Hey.,535
Schitt's Creek,1,10,Moira,"So, um...",536
Schitt's Creek,1,10,Moira,"So the other... so, last night um...",537
Schitt's Creek,1,10,Moira,That was just a...,538
Schitt's Creek,1,10,Moira,Was a one time thing.,539
Schitt's Creek,1,10,Moira,That was a one time Like a blip.,540
Schitt's Creek,1,10,Moira,Just a blip... Just a blip blop. Just a...,541
Schitt's Creek,1,10,Stage directions,(Inhales sharply),542
Schitt's Creek,1,10,Moira,My sister said that she uh...,543
Schitt's Creek,1,10,Moira,"Invited me to Ted's, yeah.",544
Schitt's Creek,1,10,Moira,"Yes, she'd asked you to Ted's.",545
Schitt's Creek,1,10,Moira,Yeah.,546
Schitt's Creek,1,10,Moira,"Yep, um...",547
Schitt's Creek,1,10,Moira,"Okay, well I'm gonna leave from here, should I just come by your place, and get you when I'm done?",548
Schitt's Creek,1,10,Moira,"Yeah, we can go together, 'cause that's...",549
Schitt's Creek,1,10,Moira,"That's like, a totally normal thing for us to do.",550
Schitt's Creek,1,10,Moira,Why would it not be?,551
Schitt's Creek,1,10,Moira,"No, it's not! I mean...",552
Schitt's Creek,1,10,Moira,So um...,553
Schitt's Creek,1,10,Moira,"So, cool!",554
Schitt's Creek,1,10,Moira,"Yeah, no, this is a good thing.",555
Schitt's Creek,1,10,Moira,So I'll just um...,556
Schitt's Creek,1,10,Moira,"I'll see you when you swing by, so...",557
Schitt's Creek,1,10,Moira,"Yeah, I'll be- okay, all right, blippity blop. Blippity blip.",558
Schitt's Creek,1,10,Stage directions,(Alexis groans),559
Schitt's Creek,1,10,Moira,You're quiet today.,560
Schitt's Creek,1,10,Moira,Am I?,561
Schitt's Creek,1,10,Moira,"It's just that you're not talking, and it's annoying, because I'm bored.",562
Schitt's Creek,1,10,Moira,"Can't we just think and work, or do we always have to talk?",563
Schitt's Creek,1,10,Moira,"Okay, you're being super sketchy and emo right now, what is going on?",564
Schitt's Creek,1,10,Moira,Have you ever been in a relationship where you find yourself cheating Yes!,565
Schitt's Creek,1,10,Moira,With someone in your dreams?,566
Schitt's Creek,1,10,Moira,"Oh, what?",567
Schitt's Creek,1,10,Moira,"Oh. Um... you know that if it's in your dreams, or over the clothes, it's not cheating, right?",568
Schitt's Creek,1,10,Moira,"Yeah well, it's been happening a lot lately, and then I look over and I see Twyla, and I feel bad.",569
Schitt's Creek,1,10,Moira,"Also, Ted is throwing a party tonight, maybe that's something exciting for you two to do together?",570
Schitt's Creek,1,10,Moira,That's probably not such a good idea.,571
Schitt's Creek,1,10,Moira,Mmm...,572
Schitt's Creek,1,10,Moira,Oh. Oh! Oh.,573
Schitt's Creek,1,10,Moira,"I'm sorry, what kind of event are you hosting this evening?",574
Schitt's Creek,1,10,Stage directions,(Chuckles) Event!,575
Schitt's Creek,1,10,Moira,"Oh, it's more of a soiree.",576
Schitt's Creek,1,10,Moira,"He's just teasing, it's our annual Hawaiian night.",577
Schitt's Creek,1,10,Moira,"Pineapples, pig on the spit, the whole nine yards.",578
Schitt's Creek,1,10,Moira,"Oh, you roast pigs?",579
Schitt's Creek,1,10,Moira,We do!,580
Schitt's Creek,1,10,Moira,Sure do.,581
Schitt's Creek,1,10,Moira,We have a big one hanging in the garage.,582
Schitt's Creek,1,10,Moira,Hm-hm.,583
Schitt's Creek,1,10,Moira,"Wow, it sounds like um... quite the evening.",584
Schitt's Creek,1,10,Moira,So whose pig do we have to slaughter to get an invite?,585
Schitt's Creek,1,10,Moira,"Oh my goodness, well, um...",586
Schitt's Creek,1,10,Moira,"We just didn't think that you and Johnny would wanna come, so...",587
Schitt's Creek,1,10,Moira,"Well, that's a touch presumptuous Jocelyn, why would we not want to be involved in a themed party in your yard?",588
Schitt's Creek,1,10,Moira,Right.,589
Schitt's Creek,1,10,Moira,"Well, I mean, for one thing, you know, the two of you are a little...",590
Schitt's Creek,1,10,Moira,A little what?,591
Schitt's Creek,1,10,Stage directions,(Sighs) Hoity-toity.,592
Schitt's Creek,1,10,Moira,"All right, I've said it.",593
Schitt's Creek,1,10,Moira,"We didn't think that you'd wanna hang out with ""regular people.""",594
Schitt's Creek,1,10,Moira,What?,595
Schitt's Creek,1,10,Moira,Regular people?!,596
Schitt's Creek,1,10,Moira,Regular people are how Rose Video became such a-,597
Schitt's Creek,1,10,Moira,"Right, c-careful, Moira.",598
Schitt's Creek,1,10,Moira,"Regular people! I mean, they made us who we were-",599
Schitt's Creek,1,10,Moira,What am I trying to say?,600
Schitt's Creek,1,10,Moira,We love regular people.,601
Schitt's Creek,1,10,Moira,W-we love regular people.,602
Schitt's Creek,1,10,Moira,"Well, by all means then, the two of you are invited.",603
Schitt's Creek,1,10,Moira,Thank you!,604
Schitt's Creek,1,10,Moira,"So, just to be clear, um, I'm a red wine drinker.",605
Schitt's Creek,1,10,Moira,That's fine.,606
Schitt's Creek,1,10,Moira,"Okay, cool.",607
Schitt's Creek,1,10,Moira,"But uh, I only drink red wine.",608
Schitt's Creek,1,10,Moira,Okay.,609
Schitt's Creek,1,10,Moira,And up until last night I was under the impression that you too only drank red wine.,610
Schitt's Creek,1,10,Moira,But I guess I was wrong?,611
Schitt's Creek,1,10,Moira,I see where you're going with this.,612
Schitt's Creek,1,10,Moira,Um... I do drink red wine.,613
Schitt's Creek,1,10,Moira,But I also drink white wine.,614
Schitt's Creek,1,10,Moira,Oh. - And I've been known to sample the occasional Rose.,615
Schitt's Creek,1,10,Moira,"And a couple summers back I tried a Merlot, that used to be a chardonnay.",616
Schitt's Creek,1,10,Moira,Uh-okay.,617
Schitt's Creek,1,10,Moira,Which got a bit complicated.,618
Schitt's Creek,1,10,Moira,"Yeah, so, you're just really open to all wines.",619
Schitt's Creek,1,10,Moira,"I like the wine, and not the label.",620
Schitt's Creek,1,10,Moira,Does that make sense?,621
Schitt's Creek,1,10,Moira,"Yes, that does.",622
Schitt's Creek,1,10,Moira,Okay.,623
Schitt's Creek,1,10,Moira,"Um, this is just very new to me, so as long as you didn't roll over, and cry yourself to sleep with regret, then we're good, right?",624
Schitt's Creek,1,10,Moira,"No, no, no, I absolutely did that.",625
Schitt's Creek,1,10,Moira,Just wept for hours in the dark.,626
Schitt's Creek,1,10,Moira,"I say we go with this one, it's the biggest.",627
Schitt's Creek,1,10,Moira,"Wow Ted, the place is very... New looking.",628
Schitt's Creek,1,10,Moira,Did you design the interior?,629
Schitt's Creek,1,10,Moira,"Oh, I wish!",630
Schitt's Creek,1,10,Moira,"No, I found this website online that sells off old department store show rooms.",631
