show,season,episode,character,line,line_no
Dawson's Creek,1,0,Tamara,"(smiling) Hello Pacey. Tell you what, why don't you call me Ms. Jacobs during school hours?",332
Dawson's Creek,1,0,Pacey,Right of course.,333
Dawson's Creek,1,0,Jen,"(taking the seat next to her) Hey, I was hoping we'd have a class together.",334
Dawson's Creek,1,0,Joey,"(smiling fakely, she taps her fingers on the table) Here we are.",335
Dawson's Creek,1,0,Joey,Cut to Dawson opening the door of a classroom. A TV set plays Psycho. Dawson watches as he walks up to the teacher at the front of the room.,336
Dawson's Creek,1,0,Dawson,Psycho.,337
Dawson's Creek,1,0,Dawson,"The teacher, startled, turns around.",338
Dawson's Creek,1,0,Mr. Gold,(pushing pause on the remote) You know the film?,339
Dawson's Creek,1,0,Dawson,"Anthony Perkins, Janet Leigh, Universal, 1960. Little known fact: Did you know that Hitchcock surprised Janet Leigh with freezing cold water in order to get her to scream so effectively?",340
Dawson's Creek,1,0,Mr. Gold,Who are you?,341
Dawson's Creek,1,0,Dawson,Dawson Leery.,342
Dawson's Creek,1,0,Mr. Gold,Then I take it you'll be in my fifth period film lab.,343
Dawson's Creek,1,0,Dawson,Actually that's why I'm here. (he pulls his schedule out from backpack) There seems to have been some confusion with my schedule. I was denied admittance to your film class.,344
Dawson's Creek,1,0,Mr. Gold,Then you must be a sophomore.,345
Dawson's Creek,1,0,Dawson,(pausing) And that's not a good thing?,346
Dawson's Creek,1,0,Mr. Gold,"It's a very popular class Dawson. Seating is limited. Theirs a waiting list, priority goes to upperclassmen.",347
Dawson's Creek,1,0,Dawson,Well that's stupid.,348
Dawson's Creek,1,0,Mr. Gold,Excuse me?,349
Dawson's Creek,1,0,Dawson,Who made that rule?,350
Dawson's Creek,1,0,Mr. Gold,I did.,351
Dawson's Creek,1,0,Dawson,Oh.,352
Dawson's Creek,1,0,Mr. Gold,Why are you so adamant?,353
Dawson's Creek,1,0,Dawson,"(smiling) Passion, Mr. Gold. Pure, mad-driven passion. Movies are my life.",354
Dawson's Creek,1,0,Mr. Gold,(getting up to sit at desk) Oh I see.,355
Dawson's Creek,1,0,Dawson,I'm sorry. I'm not coming across well at all here. The point is I'm going to be a filmmaker. It's my life's ambition. It always has been. How many students do you have in this class that can say that?,356
Dawson's Creek,1,0,Dawson,Cut to Mr. Gold's face.,357
Dawson's Creek,1,0,Dawson,(continuing) This is a small town Mr. Gold. Theirs not a lot of opportunity for me. You have the power. You could easily override this bizarre rule that denies students their education.,358
Dawson's Creek,1,0,Mr. Gold,Your very convincing Dawson Leery. But I'm afraid the class is maxed out. I wish I could make case by case exceptions but that would be unfair and problematic. I'm sorry to say that no is my definitive answer.,359
Dawson's Creek,1,0,Dawson,But...,360
Dawson's Creek,1,0,Mr. Gold,"No, Period. It's a complete sentence.",361
Dawson's Creek,1,0,Mr. Gold,Cut to Dawson's face. A bell rings. Joey and Jen walk out of Biology into the already crowded hall.,362
Dawson's Creek,1,0,Jen,"Hey Joey. Um, can I ask you something kinda up front?",363
Dawson's Creek,1,0,Joey,Sure.,364
Dawson's Creek,1,0,Jen,Are you and Dawson (laughs nervously) a thing?,365
Dawson's Creek,1,0,Joey,"(shrugging it off) No, were just friends.",366
Dawson's Creek,1,0,Jen,"Like were going to be, I hope. (pause) You know, my Grams warned me about you. She said you're severely troubled.",367
Dawson's Creek,1,0,Joey,"Well, no offense but your Gram's is cracked.",368
Dawson's Creek,1,0,Jen,Why does she rag on you?,369
Dawson's Creek,1,0,Joey,"Pick a topic. There's my dad, the imprisoned convict or my sister impregnated by her black boyfriend.",370
Dawson's Creek,1,0,Jen,Your father's in prison?,371
Dawson's Creek,1,0,Joey,(kinda proudly) Conspiracy to traffic marijuana in excess of ten thousand pounds.,372
Dawson's Creek,1,0,Jen,"Wow, so then um where's your mother?",373
Dawson's Creek,1,0,Joey,"(looking away) Oh, she had this cancer thing. It got her.",374
Dawson's Creek,1,0,Jen,So then you live with your sister?,375
Dawson's Creek,1,0,Joey,"And the black boyfriend. (pause) He likes you, you know.",376
Dawson's Creek,1,0,Jen,(confused) Who the black boyfriend?,377
Dawson's Creek,1,0,Joey,(interrupting) Dawson. Don't abuse his feelings.,378
Dawson's Creek,1,0,Joey,Joey walks away. Jen stares after her and sighs.,379
Dawson's Creek,1,0,Joey,"Capeside cafeteria. A balding, overweight man walks past Dawson, Jen and Joey at a lunch table.",380
Dawson's Creek,1,0,Dawson,"Okay, the bald man, Mr. Herman. He teaches a timid calculus class and packs a .45 magnum. Last year opened fire and took out two students and a custodian.",381
Dawson's Creek,1,0,Jen,Pled justifiable homicide. They didn't have a hall pass.,382
Dawson's Creek,1,0,Jen,The two laugh. Joey watches them.,383
Dawson's Creek,1,0,Dawson,Woman in funky black dress. Periodic drinker. Blacks out after two glasses of cheap whine and runs through town with her dress over her head.,384
Dawson's Creek,1,0,Jen,Singing Neil Diamond songs.,385
Dawson's Creek,1,0,Jen,They share another laugh. Joey is disgusted.,386
Dawson's Creek,1,0,Dawson,You're good. I should bring you in to touch up my dialogue.,387
Dawson's Creek,1,0,Joey,"(handing him her script) Um, we're supposed to be working Dawson.",388
Dawson's Creek,1,0,Joey,He takes it from her.,389
Dawson's Creek,1,0,Dawson,"Yeah, um would you mind taking a look at Act Three. I'm having a climax issue.",390
Dawson's Creek,1,0,Jen,(picking it up) Sure.,391
Dawson's Creek,1,0,Jen,Joey sets her hand in her chin and rolls her eyes.,392
Dawson's Creek,1,0,Jen,Cut to Tamara eating lunch at her desk. Pacey walks in with his backpack.,393
Dawson's Creek,1,0,Pacey,"Tamara...(correcting himself) I mean, Ms. Jacobs. How was The Graduate?",394
Dawson's Creek,1,0,Tamara,Just as I remembered.,395
Dawson's Creek,1,0,Pacey,Are you looking for romance tonight?,396
Dawson's Creek,1,0,Tamara,"(smiling) Why, you got any suggestions?",397
Dawson's Creek,1,0,Pacey,"Uh, have you ever seen The Summer of '42?",398
Dawson's Creek,1,0,Tamara,(leaning back in her chair) Refresh my memory.,399
Dawson's Creek,1,0,Pacey,"Well, it's about a beautiful woman who seduces a young boy on the verge of manhood.",400
Dawson's Creek,1,0,Tamara,It's a favorite.,401
Dawson's Creek,1,0,Pacey,"I, uh, could reserve it for you if you like?",402
Dawson's Creek,1,0,Tamara,"Actually, tonight I'm going to see that new film playing at The Realto.",403
Dawson's Creek,1,0,Tamara,Students start to enter and take their seats. Pacey looks disappointed.,404
Dawson's Creek,1,0,Pacey,Yeah.,405
Dawson's Creek,1,0,Tamara,It's getting great reviews.,406
Dawson's Creek,1,0,Pacey,(brightening) Uh yeah. I guess I'll maybe check it out then.,407
Dawson's Creek,1,0,Pacey,He walks backwards into a student.,408
Dawson's Creek,1,0,Boy,"Hey, watch it!",409
Dawson's Creek,1,0,Boy,"Pacey waves goodbye and heads out. Tamara watches him, thoughtful. A bell rings.",410
Dawson's Creek,1,0,Boy,Pacey and Dawson walk down a hall. Pacey puts his arm around Dawson's shoulder.,411
Dawson's Creek,1,0,Pacey,"Hey man. Video woman is my new English teacher. Okay, you, me, the movies tonight. We are stalking a faculty member.",412
Dawson's Creek,1,0,Dawson,"Dude, negative.",413
Dawson's Creek,1,0,Pacey,What?! I actually have the possibility of losing my virginity in a high level fantasy fashion.,414
Dawson's Creek,1,0,Dawson,"(stopping at a water fountain) Pacey, go home. Walk your dog. It's not going to happen.",415
Dawson's Creek,1,0,Pacey,"Not tonight! That's not the plan, man. I just want to familiarize her with the gaze, the smile, the charming features, you know.",416
Dawson's Creek,1,0,Dawson,Don't do this to yourself!,417
Dawson's Creek,1,0,Pacey,"Look, it is a fact that a large percentage of older women are attracted to young boys on the verge of manhood. It keeps them feeling young. I read that in Cosmopolitan.",418
Dawson's Creek,1,0,Dawson,What are you doing reading Cosmopolitan?,419
Dawson's Creek,1,0,Pacey,"Look, I have three menstrually diverse sisters, Cosmo is my savior.",420
Dawson's Creek,1,0,Dawson,(laughing) What do you need me for?,421
Dawson's Creek,1,0,Pacey,"Moral support. Okay, It'll be cool. You can invite Ms. Teen New York.",422
Dawson's Creek,1,0,Pacey,He looks down the hall as he talks and sees Jen conversing with a boy in a letterman's jacket. Dawson notices also.,423
Dawson's Creek,1,0,Jen,(talking to the boy) That sounds good.,424
Dawson's Creek,1,0,Pacey,"Unless somebody's beaten you to it. C'mon man, get in there. Be assertive. Talk to her alright? You should be the one reading Cosmo. It'll build your female esteem. (pushes him) Go on...",425
Dawson's Creek,1,0,Pacey,Dawson punches him jokingly and walks down the hall towards Jen. He looks back as he passes the boy and reached Jen.,426
Dawson's Creek,1,0,Jen,"Dawson, hey, how's it going?",427
Dawson's Creek,1,0,Dawson,Pretty good. I see you've met Roger Fullford.,428
Dawson's Creek,1,0,Dawson,They begin to walk.,429
Dawson's Creek,1,0,Jen,"Yeah, nice guy.",430
Dawson's Creek,1,0,Dawson,"Yeah (pause) Jock quarterback by day, schizophrenic tr*nsv*stite by night.",431
Dawson's Creek,1,0,Jen,(laughing) Oh really.,432
Dawson's Creek,1,0,Dawson,Has what you call a Tori Spelling complex. He's partial to Victoria's Secret.,433
Dawson's Creek,1,0,Jen,But can he run in pumps?,434
Dawson's Creek,1,0,Jen,They snicker.,435
Dawson's Creek,1,0,Dawson,"Hey, uh Pacey and his crew's directing a trip to the movies tonight, nothing big, just a few of us. Would you like to come?",436
Dawson's Creek,1,0,Dawson,Jen smiles as the camera pans over them.,437
Dawson's Creek,1,0,Dawson,"Cut to Joey waking home along the boardwalk. Dawson rides up on his bike, a backwards cap on.",438
Dawson's Creek,1,0,Dawson,Hey Joey! I need a favor.,439
Dawson's Creek,1,0,Dawson,He gets off his bike and walks it besides her.,440
Dawson's Creek,1,0,Joey,"(smiling) Uh, oh.",441
Dawson's Creek,1,0,Dawson,"I have a semi-quasi date with Jen tonight, were going to the movies with Pacey and I need you come with us.",442
Dawson's Creek,1,0,Joey,(dead panning) I'd rather go down in a plane crash.,443
Dawson's Creek,1,0,Dawson,"C'mon it's going to really, really weird with just two guys and Jen. It'll even it out.",444
Dawson's Creek,1,0,Joey,"So, would it be like a double date?",445
Dawson's Creek,1,0,Dawson,"Sorta, but not really. Pacey's on this hormonal mission...",446
Dawson's Creek,1,0,Joey,(interrupting) Are you having an aneurysm? No way!,447
Dawson's Creek,1,0,Dawson,It's not like a date-date. It's just so that Jen won't feel uncomfortable.,448
Dawson's Creek,1,0,Joey,We wouldn't want that.,449
Dawson's Creek,1,0,Dawson,"C'mon, Joey please? Please, please, please, please, please! (he stops and grabs her arm) C'mon, Joey please?!",450
Dawson's Creek,1,0,Joey,(giving in) Whatever.,451
Dawson's Creek,1,0,Dawson,"Thank you! You're the best, I mean it. I know your worried about our relationship and everything but I told you. Nothing has to change. I can tell you anything.",452
Dawson's Creek,1,0,Dawson,"He rides off leaving Joey to continue walking by herself, downhearted.",453
Dawson's Creek,1,0,Dawson,Jen's grandparent's house.,454
Dawson's Creek,1,0,Grams,(off camera) Where exactly are you going?,455
Dawson's Creek,1,0,Jen,"(walking into kitchen) Well Dawson has a g*n, I thought we'd go knock off a liquor store, then go get tattoos.",456
Dawson's Creek,1,0,Grams,Why do you talk like that?,457
Dawson's Creek,1,0,Jen,I'm simply trying to establish a rapport with you that's based on humor. I'm completely harmless. You'll see.,458
Dawson's Creek,1,0,Grams,Well be back by ten.,459
Dawson's Creek,1,0,Jen,(surprised) I can do that. Thanks for being so cool about this. I thought you were going to chain me up to a chair or something.,460
Dawson's Creek,1,0,Grams,"Not at all, you want to go to the movies, go. Have fun, just as long as you come to church with me on Sunday.",461
Dawson's Creek,1,0,Jen,"I knew there was going to be catch. Grams, I'm sorry but I'm afraid you're going to have to give up on this one.",462
Dawson's Creek,1,0,Grams,I'm afraid I insist.,463
Dawson's Creek,1,0,Jen,I'm firm about my beliefs. Please respect them.,464
Dawson's Creek,1,0,Grams,I know what happened in New York. Church will do you good.,465
Dawson's Creek,1,0,Jen,"Let me determine that. Church isn't the answer, not for me. But I promise to you that I'll keep an open mind and honor and respect your beliefs for as long as I'm here.",466
Dawson's Creek,1,0,Grams,"The decision has been made. You will do what I say, you are under my guard.",467
Dawson's Creek,1,0,Jen,"(hands on hips) Ah, you know I am trying really hard to keep my rebellious nature in check. (pauses to think) I'll tell you what Grams. I'll go to church when you say the word pen1s.",468
Dawson's Creek,1,0,Grams,(startled) You stop that talk!,469
Dawson's Creek,1,0,Jen,It's just a word Grams. Clinical and technical. pen1s.,470
Dawson's Creek,1,0,Jen,Pause on Grams flustered expression. Jen goes over to her and gives her a hug.,471
Dawson's Creek,1,0,Jen,"Grams, I really love you, but you have to lighten up. (kisses her on the cheek) I'll see you later.",472
Dawson's Creek,1,0,Jen,"Dawson's house. Mr. Leery sits on the couch, watching the news as he works. Dawson hops down the stairs.",473
Dawson's Creek,1,0,Dawson,"(running hands through hair) Alright Dad, I'm outta here.",474
Dawson's Creek,1,0,Mr. Leery,What do you think (he holds up miniature plastic doll) I thought all the waitresses could wear scuba gear.,475
Dawson's Creek,1,0,Dawson,"(massages neck) Completely impractical. Dad, this whole aquatic- themed restaurant idea gets worse on a daily basis.",476
Dawson's Creek,1,0,Mr. Leery,"Shift, your mom's on.",477
Dawson's Creek,1,0,Mr. Leery,Dawson moves.,478
Dawson's Creek,1,0,Mr. Leery,Watching her work is the *best* foreplay.,479
Dawson's Creek,1,0,Dawson,I'm outta here.,480
Dawson's Creek,1,0,Mr. Leery,(staring at the TV) Have fun. Play safe.,481
Dawson's Creek,1,0,Dawson,(pointing) The condom chat is premature.,482
Dawson's Creek,1,0,Mr. Leery,It's never too early.,483
Dawson's Creek,1,0,Dawson,"What is up with the s*x?! That's all anybody thinks of anymore. s*x, s*x, s*x!! I mean, what is the big deal?",484
Dawson's Creek,1,0,Mr. Leery,s*x is a very big part of who we are as human beings.,485
Dawson's Creek,1,0,Dawson,"Does that mean we have to go hump the coffee table? (pauses) If s*x is so important then how come Spielberg never has had a s*x scene in one of his movies, hmm? He keeps it in it's proper place in film as should we in life.",486
Dawson's Creek,1,0,Dawson,Doorbell rings.,487
Dawson's Creek,1,0,Dawson,I'll be home early.,488
Dawson's Creek,1,0,Dawson,Close up on TV.,489
Dawson's Creek,1,0,Mrs. Leery,Back to you...Bob.,490
Dawson's Creek,1,0,Mrs. Leery,Joey's house. Bodie sits on the couch reading Bon Appetiet magazine while Bess paints a birdhouse. Joey comes out the door and Bess grabs her.,491
Dawson's Creek,1,0,Joey,"Hey, I'm in a hurry!",492
Dawson's Creek,1,0,Bess,(takes her face in her hands) Your attitude has got to go.,493
Dawson's Creek,1,0,Bess,She uncaps a lipstick with her teeth and starts to apply it on her. Joey tries to pull away then gives in. Bodie watches and smiles.,494
Dawson's Creek,1,0,Bess,(demonstrating) Now blot 'em together like this.,495
Dawson's Creek,1,0,Bess,Joey does so.,496
Dawson's Creek,1,0,Bess,You hold onto this and every half hour to an hour you excuse yourself to go touch up. Got it?,497
Dawson's Creek,1,0,Bess,"She hands her the lipstick. Joey turns to leave, then twists back around and smiles. She runs down to the dock. Cut to a fading sunset, then the foursome walking along a sidewalk to the movies.",498
Dawson's Creek,1,0,Dawson,So do you plan on staying the whole school year?,499
Dawson's Creek,1,0,Jen,"Well, that depends on my Grams really, and my mom and dad.",500
Dawson's Creek,1,0,Jen,"(turning) Hey Joey, I love your lipstick. What shade is that?",501
Dawson's Creek,1,0,Joey,"Wicked Red, uh I love your hair color, what number is that?",502
Dawson's Creek,1,0,Dawson,"(giving her a look) You'll have to excuse Joey, she was born in a barn.",503
Dawson's Creek,1,0,Jen,"That's okay, uh Joey I just do highlights.",504
Dawson's Creek,1,0,Joey,"(nods) So, uh Jen are you a virgin?",505
